Fecha,Maquina,s
18/10/2023 09:56,Maquina 1,4.747442
18/10/2023 09:56,Maquina 2,3
18/10/2023 09:56,Maquina 1,1.413073
18/10/2023 09:56,Maquina 1,1.253214
18/10/2023 09:56,Maquina 2,2
18/10/2023 09:56,Maquina 2,5
18/10/2023 09:56,Maquina 1,3.595487
18/10/2023 09:56,Maquina 1,0.410569
18/10/2023 09:56,Maquina 2,1
18/10/2023 09:56,Maquina 1,1.737242
18/10/2023 09:56,Maquina 1,0.111977
18/10/2023 09:56,Maquina 1,0.473692
18/10/2023 09:56,Maquina 2,3
18/10/2023 09:56,Maquina 1,2.420034
18/10/2023 09:56,Maquina 2,5
18/10/2023 09:56,Maquina 2,1
18/10/2023 09:57,Maquina 2,4
18/10/2023 09:57,Maquina 2,1
18/10/2023 09:57,Maquina 1,0.814794
18/10/2023 09:57,Maquina 2,2
18/10/2023 09:57,Maquina 2,4
18/10/2023 09:57,Maquina 2,3
18/10/2023 09:57,Maquina 2,5
18/10/2023 09:58,Maquina 1,0.516704
18/10/2023 09:58,Maquina 2,4
18/10/2023 09:58,Maquina 2,1
18/10/2023 09:58,Maquina 2,3
18/10/2023 09:58,Maquina 1,2.990899
18/10/2023 09:58,Maquina 1,0.261604
18/10/2023 09:58,Maquina 2,2
18/10/2023 09:58,Maquina 1,1.405288
18/10/2023 09:58,Maquina 1,0.388267
18/10/2023 09:58,Maquina 1,0.12208
18/10/2023 09:58,Maquina 1,1.199559
18/10/2023 09:58,Maquina 1,1.714575
18/10/2023 09:59,Maquina 2,5
18/10/2023 09:59,Maquina 2,1
18/10/2023 09:59,Maquina 1,7.159356
18/10/2023 09:59,Maquina 2,1
18/10/2023 09:59,Maquina 1,0.88011
18/10/2023 09:59,Maquina 1,0.551939
18/10/2023 09:59,Maquina 2,2
18/10/2023 09:59,Maquina 2,4
18/10/2023 09:59,Maquina 1,1.96986
18/10/2023 09:59,Maquina 2,5
18/10/2023 09:59,Maquina 2,3
18/10/2023 09:59,Maquina 2,1
18/10/2023 09:59,Maquina 1,0.65173
18/10/2023 10:00,Maquina 2,3
18/10/2023 10:00,Maquina 2,3
18/10/2023 10:00,Maquina 2,5
18/10/2023 10:00,Maquina 2,1
18/10/2023 10:00,Maquina 2,2
18/10/2023 10:00,Maquina 1,8.447513
18/10/2023 10:00,Maquina 1,0.81433
18/10/2023 10:00,Maquina 2,5
18/10/2023 10:00,Maquina 1,1.496831
18/10/2023 10:00,Maquina 2,4
18/10/2023 10:00,Maquina 2,2
18/10/2023 10:00,Maquina 1,1.453503
18/10/2023 10:00,Maquina 2,5
18/10/2023 10:01,Maquina 2,1
18/10/2023 10:01,Maquina 1,4.415155
18/10/2023 10:01,Maquina 2,2
18/10/2023 10:01,Maquina 2,2
18/10/2023 10:01,Maquina 2,3
18/10/2023 10:01,Maquina 1,8.15829
18/10/2023 10:01,Maquina 1,1.240307
18/10/2023 10:01,Maquina 1,0.85364
18/10/2023 10:01,Maquina 2,4
18/10/2023 10:01,Maquina 1,0.439384
18/10/2023 10:01,Maquina 2,1
18/10/2023 10:01,Maquina 1,2.79215
18/10/2023 10:01,Maquina 2,4
18/10/2023 10:02,Maquina 1,2.560546
18/10/2023 10:02,Maquina 1,2.459445
18/10/2023 10:02,Maquina 1,0.353032
18/10/2023 10:02,Maquina 2,2
18/10/2023 10:02,Maquina 1,4.724937
18/10/2023 10:02,Maquina 2,4
18/10/2023 10:02,Maquina 1,1.67248
18/10/2023 10:02,Maquina 2,2
18/10/2023 10:02,Maquina 1,1.742536
18/10/2023 10:02,Maquina 2,5
18/10/2023 10:02,Maquina 2,1
18/10/2023 10:02,Maquina 1,2.515575
18/10/2023 10:02,Maquina 1,0.250686
18/10/2023 10:02,Maquina 1,0.76148
18/10/2023 10:03,Maquina 2,4
18/10/2023 10:03,Maquina 1,0.108974
18/10/2023 10:03,Maquina 1,0.949159
18/10/2023 10:03,Maquina 1,3.627851
18/10/2023 10:03,Maquina 1,6.601181
18/10/2023 10:03,Maquina 1,0.164083
18/10/2023 10:03,Maquina 2,2
18/10/2023 10:03,Maquina 2,4
18/10/2023 10:04,Maquina 2,5
18/10/2023 10:04,Maquina 2,3
18/10/2023 10:04,Maquina 2,1
18/10/2023 10:04,Maquina 1,1.77642
18/10/2023 10:04,Maquina 1,3.390103
18/10/2023 10:04,Maquina 1,2.635217
18/10/2023 10:04,Maquina 2,4
18/10/2023 10:04,Maquina 2,2
18/10/2023 10:04,Maquina 1,2.260666
18/10/2023 10:04,Maquina 2,3
18/10/2023 10:04,Maquina 1,2.538784
18/10/2023 10:05,Maquina 2,4
18/10/2023 10:05,Maquina 2,3
18/10/2023 10:05,Maquina 2,3
18/10/2023 10:05,Maquina 2,3
18/10/2023 10:05,Maquina 1,5.87987
18/10/2023 10:05,Maquina 2,1
18/10/2023 10:05,Maquina 2,3
18/10/2023 10:06,Maquina 1,7.434797
18/10/2023 10:06,Maquina 1,0.550486
18/10/2023 10:06,Maquina 2,5
18/10/2023 10:06,Maquina 1,2.817507
18/10/2023 10:06,Maquina 1,1.848435
18/10/2023 10:06,Maquina 2,3
18/10/2023 10:06,Maquina 2,1
18/10/2023 10:06,Maquina 1,0.3914
18/10/2023 10:06,Maquina 1,0.656866
18/10/2023 10:06,Maquina 2,3
18/10/2023 10:06,Maquina 1,2.123491
18/10/2023 10:06,Maquina 1,1.609355
18/10/2023 10:06,Maquina 2,2
18/10/2023 10:07,Maquina 1,0.946865
18/10/2023 10:07,Maquina 1,0.57925
18/10/2023 10:07,Maquina 1,1.655652
18/10/2023 10:07,Maquina 1,3.647258
18/10/2023 10:07,Maquina 1,0.360618
18/10/2023 10:07,Maquina 2,3
18/10/2023 10:07,Maquina 2,5
18/10/2023 10:07,Maquina 2,2
18/10/2023 10:07,Maquina 1,6.46105
18/10/2023 10:07,Maquina 1,0.756454
18/10/2023 10:07,Maquina 1,0.72205
18/10/2023 10:07,Maquina 1,1.502
18/10/2023 10:07,Maquina 1,0.289976
18/10/2023 10:07,Maquina 2,3
18/10/2023 10:08,Maquina 1,0.5542
18/10/2023 10:08,Maquina 1,7.454141
18/10/2023 10:08,Maquina 1,2.223828
18/10/2023 10:08,Maquina 1,1.521475
18/10/2023 10:08,Maquina 2,2
18/10/2023 10:08,Maquina 2,3
18/10/2023 10:08,Maquina 1,6.213648
18/10/2023 10:08,Maquina 2,2
18/10/2023 10:09,Maquina 1,0.39472
18/10/2023 10:09,Maquina 2,5
18/10/2023 10:09,Maquina 2,5
18/10/2023 10:09,Maquina 1,0.764107
18/10/2023 10:09,Maquina 1,0.193777
18/10/2023 10:09,Maquina 1,0.589395
18/10/2023 10:09,Maquina 2,3
18/10/2023 10:09,Maquina 1,0.122037
18/10/2023 10:09,Maquina 2,5
18/10/2023 10:09,Maquina 2,2
18/10/2023 10:09,Maquina 2,1
18/10/2023 10:10,Maquina 2,5
18/10/2023 10:10,Maquina 1,4.285079
18/10/2023 10:10,Maquina 2,5
18/10/2023 10:10,Maquina 1,1.486388
18/10/2023 10:10,Maquina 2,1
18/10/2023 10:10,Maquina 1,2.54005
18/10/2023 10:10,Maquina 2,5
18/10/2023 10:10,Maquina 1,1.304911
18/10/2023 10:10,Maquina 1,1.15543
18/10/2023 10:10,Maquina 2,4
18/10/2023 10:10,Maquina 1,0.258359
18/10/2023 10:10,Maquina 2,3
18/10/2023 10:10,Maquina 1,3.508511
18/10/2023 10:11,Maquina 2,2
18/10/2023 10:11,Maquina 1,0.274708
18/10/2023 10:11,Maquina 2,4
18/10/2023 10:11,Maquina 2,5
18/10/2023 10:11,Maquina 2,3
18/10/2023 10:11,Maquina 1,4.910327
18/10/2023 10:11,Maquina 1,8.771374
18/10/2023 10:11,Maquina 1,0.985971
18/10/2023 10:11,Maquina 2,1
18/10/2023 10:11,Maquina 2,3
18/10/2023 10:11,Maquina 2,3
18/10/2023 10:11,Maquina 1,5.646187
18/10/2023 10:11,Maquina 1,0.489412
18/10/2023 10:11,Maquina 1,0.565753
18/10/2023 10:11,Maquina 2,4
18/10/2023 10:11,Maquina 1,1.908207
18/10/2023 10:12,Maquina 1,3.269782
18/10/2023 10:12,Maquina 2,4
18/10/2023 10:12,Maquina 1,1.363694
18/10/2023 10:12,Maquina 1,5.629673
18/10/2023 10:12,Maquina 1,6.829239
18/10/2023 10:12,Maquina 1,0.764609
18/10/2023 10:12,Maquina 1,0.486337
18/10/2023 10:12,Maquina 1,7.103934
18/10/2023 10:12,Maquina 1,0.444483
18/10/2023 10:12,Maquina 2,3
18/10/2023 10:12,Maquina 2,5
18/10/2023 10:13,Maquina 1,3.703619
18/10/2023 10:13,Maquina 1,1.113946
18/10/2023 10:13,Maquina 2,1
18/10/2023 10:13,Maquina 1,3.994514
18/10/2023 10:13,Maquina 2,3
18/10/2023 10:13,Maquina 1,2.270717
18/10/2023 10:13,Maquina 1,1.157871
18/10/2023 10:13,Maquina 2,2
18/10/2023 10:13,Maquina 1,3.840464
18/10/2023 10:13,Maquina 2,5
18/10/2023 10:13,Maquina 2,1
18/10/2023 10:13,Maquina 2,3
18/10/2023 10:13,Maquina 1,8.445398
18/10/2023 10:13,Maquina 1,0.232878
18/10/2023 10:13,Maquina 2,5
18/10/2023 10:14,Maquina 1,2.12272
18/10/2023 10:14,Maquina 1,1.842965
18/10/2023 10:14,Maquina 2,1
18/10/2023 10:14,Maquina 2,1
18/10/2023 10:14,Maquina 1,2.427047
18/10/2023 10:15,Maquina 2,2
18/10/2023 10:15,Maquina 2,4
18/10/2023 10:15,Maquina 2,3
18/10/2023 10:15,Maquina 2,2
18/10/2023 10:15,Maquina 1,8.715292
18/10/2023 10:15,Maquina 2,3
18/10/2023 10:15,Maquina 2,3
18/10/2023 10:15,Maquina 2,2
18/10/2023 10:16,Maquina 2,5
18/10/2023 10:16,Maquina 1,7.879418
18/10/2023 10:16,Maquina 2,5
18/10/2023 10:16,Maquina 2,2
18/10/2023 10:16,Maquina 2,1
18/10/2023 10:16,Maquina 1,2.53092
18/10/2023 10:16,Maquina 2,4
18/10/2023 10:16,Maquina 2,3
18/10/2023 10:16,Maquina 1,2.192496
18/10/2023 10:16,Maquina 1,8.67573
18/10/2023 10:16,Maquina 2,2
18/10/2023 10:16,Maquina 1,2.620464
18/10/2023 10:16,Maquina 1,0.993576
18/10/2023 10:16,Maquina 2,4
18/10/2023 10:16,Maquina 2,2
18/10/2023 10:16,Maquina 1,2.854635
18/10/2023 10:16,Maquina 1,1.196118
18/10/2023 10:17,Maquina 2,2
18/10/2023 10:17,Maquina 2,2
18/10/2023 10:17,Maquina 2,4
18/10/2023 10:17,Maquina 1,3.606044
18/10/2023 10:17,Maquina 1,6.74304
18/10/2023 10:17,Maquina 1,2.114135
18/10/2023 10:17,Maquina 1,4.54016
18/10/2023 10:17,Maquina 2,2
18/10/2023 10:17,Maquina 1,5.21885
18/10/2023 10:17,Maquina 2,1
18/10/2023 10:17,Maquina 1,2.284002
18/10/2023 10:17,Maquina 1,0.906085
18/10/2023 10:17,Maquina 1,0.501813
18/10/2023 10:17,Maquina 2,1
18/10/2023 10:17,Maquina 1,5.351411
18/10/2023 10:18,Maquina 2,2
18/10/2023 10:18,Maquina 1,5.19682
18/10/2023 10:18,Maquina 2,5
18/10/2023 10:18,Maquina 1,2.159637
18/10/2023 10:18,Maquina 2,1
18/10/2023 10:18,Maquina 1,7.324265
18/10/2023 10:18,Maquina 2,4
18/10/2023 10:18,Maquina 1,2.639264
18/10/2023 10:18,Maquina 2,4
18/10/2023 10:18,Maquina 1,3.164963
18/10/2023 10:18,Maquina 1,0.836888
18/10/2023 10:19,Maquina 2,4
18/10/2023 10:19,Maquina 2,5
18/10/2023 10:19,Maquina 2,1
18/10/2023 10:19,Maquina 2,5
18/10/2023 10:19,Maquina 2,5
18/10/2023 10:19,Maquina 1,2.22681
18/10/2023 10:19,Maquina 1,1.824974
18/10/2023 10:19,Maquina 1,2.64098
18/10/2023 10:19,Maquina 2,5
18/10/2023 10:19,Maquina 1,3.455659
18/10/2023 10:19,Maquina 1,0.340717
18/10/2023 10:20,Maquina 2,3
18/10/2023 10:20,Maquina 2,3
18/10/2023 10:20,Maquina 1,0.79812
18/10/2023 10:20,Maquina 1,4.473633
18/10/2023 10:20,Maquina 2,4
18/10/2023 10:20,Maquina 1,8.910062
18/10/2023 10:20,Maquina 1,3.1403
18/10/2023 10:20,Maquina 2,1
18/10/2023 10:20,Maquina 1,0.97022
18/10/2023 10:20,Maquina 1,3.819742
18/10/2023 10:21,Maquina 1,3.434289
18/10/2023 10:21,Maquina 2,5
18/10/2023 10:21,Maquina 2,1
18/10/2023 10:21,Maquina 2,2
18/10/2023 10:21,Maquina 2,5
18/10/2023 10:21,Maquina 2,2
18/10/2023 10:22,Maquina 1,2.699841
18/10/2023 10:22,Maquina 1,0.367546
18/10/2023 10:22,Maquina 1,0.715913
18/10/2023 10:22,Maquina 1,1.549282
18/10/2023 10:22,Maquina 2,2
18/10/2023 10:22,Maquina 1,2.364704
18/10/2023 10:22,Maquina 1,0.798562
18/10/2023 10:22,Maquina 2,5
18/10/2023 10:22,Maquina 1,1.41947
18/10/2023 10:23,Maquina 2,1
18/10/2023 10:23,Maquina 1,9.258348
18/10/2023 10:23,Maquina 1,0.999506
18/10/2023 10:23,Maquina 2,3
18/10/2023 10:23,Maquina 1,2.570273
18/10/2023 10:23,Maquina 2,3
18/10/2023 10:23,Maquina 1,2.381461
18/10/2023 10:23,Maquina 2,4
18/10/2023 10:23,Maquina 2,2
18/10/2023 10:23,Maquina 2,3
18/10/2023 10:24,Maquina 1,3.656778
18/10/2023 10:24,Maquina 2,2
18/10/2023 10:24,Maquina 2,2
18/10/2023 10:24,Maquina 1,0.672292
18/10/2023 10:24,Maquina 2,3
18/10/2023 10:24,Maquina 1,0.287985
18/10/2023 10:24,Maquina 2,4
18/10/2023 10:24,Maquina 2,3
18/10/2023 10:24,Maquina 1,5.698712
18/10/2023 10:24,Maquina 1,0.708367
18/10/2023 10:24,Maquina 2,3
18/10/2023 10:24,Maquina 2,5
18/10/2023 10:24,Maquina 2,5
18/10/2023 10:24,Maquina 1,8.225926
18/10/2023 10:24,Maquina 2,4
18/10/2023 10:24,Maquina 1,3.193303
18/10/2023 10:25,Maquina 2,5
18/10/2023 10:25,Maquina 1,2.413231
18/10/2023 10:25,Maquina 1,2.16814
18/10/2023 10:25,Maquina 1,5.98309
18/10/2023 10:25,Maquina 1,6.492912
18/10/2023 10:25,Maquina 1,0.839422
18/10/2023 10:25,Maquina 1,0.372726
18/10/2023 10:25,Maquina 2,1
18/10/2023 10:26,Maquina 1,1.787284
18/10/2023 10:26,Maquina 2,1
18/10/2023 10:26,Maquina 2,1
18/10/2023 10:26,Maquina 2,5
18/10/2023 10:26,Maquina 2,3
18/10/2023 10:26,Maquina 2,1
18/10/2023 10:26,Maquina 1,1.462976
18/10/2023 10:26,Maquina 1,6.395765
18/10/2023 10:26,Maquina 2,5
18/10/2023 10:26,Maquina 1,0.244019
18/10/2023 10:26,Maquina 1,1.742003
18/10/2023 10:27,Maquina 2,4
18/10/2023 10:27,Maquina 1,2.892215
18/10/2023 10:27,Maquina 1,0.52264
18/10/2023 10:27,Maquina 2,5
18/10/2023 10:27,Maquina 2,2
18/10/2023 10:27,Maquina 1,1.113858
18/10/2023 10:27,Maquina 1,1.63913
18/10/2023 10:27,Maquina 2,3
18/10/2023 10:27,Maquina 2,3
18/10/2023 10:27,Maquina 1,5.805374
18/10/2023 10:27,Maquina 1,1.756788
18/10/2023 10:28,Maquina 2,1
18/10/2023 10:28,Maquina 2,2
18/10/2023 10:28,Maquina 1,1.760187
18/10/2023 10:28,Maquina 1,2.508206
18/10/2023 10:28,Maquina 1,5.410056
18/10/2023 10:28,Maquina 2,4
18/10/2023 10:28,Maquina 1,1.916144
18/10/2023 10:28,Maquina 1,1.550183
18/10/2023 10:28,Maquina 1,9.887102
18/10/2023 10:28,Maquina 1,0.457112
18/10/2023 10:28,Maquina 1,1.141126
18/10/2023 10:29,Maquina 2,3
18/10/2023 10:29,Maquina 1,1.39094
18/10/2023 10:29,Maquina 2,1
18/10/2023 10:29,Maquina 1,0.360667
18/10/2023 10:29,Maquina 2,2
18/10/2023 10:29,Maquina 1,1.99522
18/10/2023 10:29,Maquina 1,6.849871
18/10/2023 10:29,Maquina 1,5.569383
18/10/2023 10:29,Maquina 2,4
18/10/2023 10:29,Maquina 2,1
18/10/2023 10:29,Maquina 2,2
18/10/2023 10:30,Maquina 1,3.338992
18/10/2023 10:30,Maquina 1,1.781619
18/10/2023 10:30,Maquina 2,3
18/10/2023 10:30,Maquina 1,1.601882
18/10/2023 10:30,Maquina 2,5
18/10/2023 10:30,Maquina 1,1.570018
18/10/2023 10:30,Maquina 1,0.139253
18/10/2023 10:30,Maquina 2,1
18/10/2023 10:30,Maquina 2,5
18/10/2023 10:30,Maquina 1,3.57671
18/10/2023 10:30,Maquina 2,3
18/10/2023 10:30,Maquina 2,1
18/10/2023 10:30,Maquina 2,1
18/10/2023 10:30,Maquina 1,1.459857
18/10/2023 10:30,Maquina 2,4
18/10/2023 10:30,Maquina 1,1.768564
18/10/2023 10:30,Maquina 2,3
18/10/2023 10:30,Maquina 1,2.825467
18/10/2023 10:30,Maquina 2,4
18/10/2023 10:31,Maquina 2,2
18/10/2023 10:31,Maquina 1,6.385378
18/10/2023 10:31,Maquina 1,3.508873
18/10/2023 10:31,Maquina 1,0.55627
18/10/2023 10:31,Maquina 2,1
18/10/2023 10:31,Maquina 2,1
18/10/2023 10:31,Maquina 1,0.231033
18/10/2023 10:31,Maquina 2,5
18/10/2023 10:31,Maquina 1,0.631104
18/10/2023 10:31,Maquina 2,5
18/10/2023 10:31,Maquina 1,3.474438
18/10/2023 10:31,Maquina 2,5
18/10/2023 10:31,Maquina 1,1.644497
18/10/2023 10:31,Maquina 1,0.68019
18/10/2023 10:32,Maquina 1,3.475205
18/10/2023 10:32,Maquina 1,1.216544
18/10/2023 10:32,Maquina 1,1.690133
18/10/2023 10:32,Maquina 2,4
18/10/2023 10:32,Maquina 2,1
18/10/2023 10:32,Maquina 2,4
18/10/2023 10:32,Maquina 2,1
18/10/2023 10:32,Maquina 1,3.232991
18/10/2023 10:33,Maquina 1,0.102611
18/10/2023 10:33,Maquina 2,1
18/10/2023 10:33,Maquina 2,3
18/10/2023 10:33,Maquina 2,3
18/10/2023 10:34,Maquina 2,2
18/10/2023 10:34,Maquina 2,2
18/10/2023 10:34,Maquina 1,2.864993
18/10/2023 10:34,Maquina 1,0.399082
18/10/2023 10:34,Maquina 2,1
18/10/2023 10:34,Maquina 1,2.721346
18/10/2023 10:34,Maquina 1,2.59532
18/10/2023 10:34,Maquina 2,3
18/10/2023 10:34,Maquina 1,1.879719
18/10/2023 10:34,Maquina 1,1.462585
18/10/2023 10:34,Maquina 2,5
18/10/2023 10:34,Maquina 1,0.743919
18/10/2023 10:34,Maquina 1,4.222299
18/10/2023 10:34,Maquina 1,3.891946
18/10/2023 10:34,Maquina 1,0.272382
18/10/2023 10:34,Maquina 2,4
18/10/2023 10:34,Maquina 2,4
18/10/2023 10:35,Maquina 1,0.862723
18/10/2023 10:35,Maquina 2,2
18/10/2023 10:35,Maquina 2,2
18/10/2023 10:35,Maquina 1,2.138846
18/10/2023 10:35,Maquina 2,4
18/10/2023 10:35,Maquina 2,3
18/10/2023 10:35,Maquina 2,5
18/10/2023 10:35,Maquina 1,0.809159
18/10/2023 10:35,Maquina 1,5.249603
18/10/2023 10:35,Maquina 1,1.11067
18/10/2023 10:35,Maquina 2,2
18/10/2023 10:35,Maquina 2,4
18/10/2023 10:36,Maquina 1,6.248247
18/10/2023 10:36,Maquina 1,0.844488
18/10/2023 10:36,Maquina 1,3.645899
18/10/2023 10:36,Maquina 1,9.634969
18/10/2023 10:36,Maquina 2,5
18/10/2023 10:36,Maquina 1,9.276
18/10/2023 10:36,Maquina 2,3
18/10/2023 10:36,Maquina 1,5.65277
18/10/2023 10:36,Maquina 1,6.258449
18/10/2023 10:36,Maquina 2,2
18/10/2023 10:36,Maquina 1,1.352681
18/10/2023 10:36,Maquina 2,2
18/10/2023 10:36,Maquina 2,3
18/10/2023 10:37,Maquina 2,5
18/10/2023 10:37,Maquina 2,1
18/10/2023 10:37,Maquina 2,2
18/10/2023 10:37,Maquina 2,5
18/10/2023 10:37,Maquina 1,1.247233
18/10/2023 10:37,Maquina 1,0.936201
18/10/2023 10:37,Maquina 2,1
18/10/2023 10:37,Maquina 1,4.853624
18/10/2023 10:37,Maquina 2,5
18/10/2023 10:38,Maquina 2,3
18/10/2023 10:38,Maquina 2,4
18/10/2023 10:38,Maquina 1,1.707864
18/10/2023 10:38,Maquina 2,4
18/10/2023 10:38,Maquina 1,0.411
18/10/2023 10:38,Maquina 2,2
18/10/2023 10:39,Maquina 1,4.127496
18/10/2023 10:39,Maquina 2,5
18/10/2023 10:39,Maquina 2,2
18/10/2023 10:39,Maquina 1,1.118318
18/10/2023 10:39,Maquina 1,1.888248
18/10/2023 10:39,Maquina 2,2
18/10/2023 10:39,Maquina 1,0.258208
18/10/2023 10:39,Maquina 2,1
18/10/2023 10:39,Maquina 1,1.969239
18/10/2023 10:39,Maquina 1,2.900028
18/10/2023 10:39,Maquina 2,1
18/10/2023 10:39,Maquina 2,2
18/10/2023 10:39,Maquina 1,4.638627
18/10/2023 10:39,Maquina 2,4
18/10/2023 10:39,Maquina 1,3.628567
18/10/2023 10:40,Maquina 1,3.443042
18/10/2023 10:40,Maquina 1,9.810297
18/10/2023 10:40,Maquina 2,5
18/10/2023 10:40,Maquina 2,3
18/10/2023 10:40,Maquina 1,0.166475
18/10/2023 10:40,Maquina 2,3
18/10/2023 10:40,Maquina 2,3
18/10/2023 10:40,Maquina 2,2
18/10/2023 10:40,Maquina 2,1
18/10/2023 10:40,Maquina 2,3
18/10/2023 10:40,Maquina 1,2.816338
18/10/2023 10:40,Maquina 2,3
18/10/2023 10:40,Maquina 2,1
18/10/2023 10:40,Maquina 1,5.582742
18/10/2023 10:40,Maquina 1,5.4461
18/10/2023 10:40,Maquina 2,5
18/10/2023 10:40,Maquina 1,3.203325
18/10/2023 10:41,Maquina 1,5.304079
18/10/2023 10:41,Maquina 1,0.326256
18/10/2023 10:41,Maquina 1,0.399158
18/10/2023 10:41,Maquina 2,4
18/10/2023 10:41,Maquina 2,5
18/10/2023 10:41,Maquina 2,4
18/10/2023 10:41,Maquina 1,2.686298
18/10/2023 10:41,Maquina 2,5
18/10/2023 10:41,Maquina 2,1
18/10/2023 10:42,Maquina 1,4.65274
18/10/2023 10:42,Maquina 1,2.378036
18/10/2023 10:42,Maquina 1,0.446263
18/10/2023 10:42,Maquina 2,4
18/10/2023 10:42,Maquina 2,4
18/10/2023 10:42,Maquina 1,6.777266
18/10/2023 10:42,Maquina 1,0.545666
18/10/2023 10:42,Maquina 2,4
18/10/2023 10:42,Maquina 2,4
18/10/2023 10:42,Maquina 1,0.503703
18/10/2023 10:42,Maquina 1,3.698439
18/10/2023 10:42,Maquina 2,4
18/10/2023 10:42,Maquina 2,2
18/10/2023 10:42,Maquina 1,3.169198
18/10/2023 10:42,Maquina 1,0.353601
18/10/2023 10:43,Maquina 2,4
18/10/2023 10:43,Maquina 1,3.366185
18/10/2023 10:43,Maquina 2,5
18/10/2023 10:43,Maquina 2,4
18/10/2023 10:43,Maquina 2,2
18/10/2023 10:43,Maquina 2,1
18/10/2023 10:43,Maquina 2,1
18/10/2023 10:43,Maquina 1,9.279532
18/10/2023 10:43,Maquina 2,1
18/10/2023 10:43,Maquina 2,2
18/10/2023 10:43,Maquina 1,4.400495
18/10/2023 10:43,Maquina 2,2
18/10/2023 10:43,Maquina 2,2
18/10/2023 10:43,Maquina 2,5
18/10/2023 10:43,Maquina 1,8.611922
18/10/2023 10:43,Maquina 2,3
18/10/2023 10:43,Maquina 2,3
18/10/2023 10:44,Maquina 1,0.315308
18/10/2023 10:44,Maquina 2,2
18/10/2023 10:44,Maquina 1,1.64629
18/10/2023 10:44,Maquina 1,1.71255
18/10/2023 10:44,Maquina 1,1.535718
18/10/2023 10:44,Maquina 2,4
18/10/2023 10:44,Maquina 2,1
18/10/2023 10:44,Maquina 1,4.549186
18/10/2023 10:44,Maquina 1,1.978414
18/10/2023 10:44,Maquina 1,2.939241
18/10/2023 10:44,Maquina 2,5
18/10/2023 10:44,Maquina 1,1.533118
18/10/2023 10:44,Maquina 2,5
18/10/2023 10:44,Maquina 2,2
18/10/2023 10:45,Maquina 1,0.365802
18/10/2023 10:45,Maquina 1,0.621672
18/10/2023 10:45,Maquina 1,2.170835
18/10/2023 10:45,Maquina 2,4
18/10/2023 10:45,Maquina 1,1.698036
18/10/2023 10:45,Maquina 1,1.154084
18/10/2023 10:45,Maquina 1,5.524881
18/10/2023 10:45,Maquina 1,1.833324
18/10/2023 10:45,Maquina 1,0.5683
18/10/2023 10:45,Maquina 2,4
18/10/2023 10:46,Maquina 2,4
18/10/2023 10:46,Maquina 2,1
18/10/2023 10:46,Maquina 1,1.96322
18/10/2023 10:47,Maquina 2,2
18/10/2023 10:47,Maquina 1,3.627581
18/10/2023 10:47,Maquina 1,3.652889
18/10/2023 10:47,Maquina 1,3.780671
18/10/2023 10:47,Maquina 1,0.332568
18/10/2023 10:47,Maquina 2,2
18/10/2023 10:47,Maquina 1,8.92473
18/10/2023 10:47,Maquina 2,5
18/10/2023 10:47,Maquina 2,5
18/10/2023 10:48,Maquina 2,2
18/10/2023 10:48,Maquina 2,2
18/10/2023 10:48,Maquina 2,5
18/10/2023 10:48,Maquina 1,0.548803
18/10/2023 10:48,Maquina 2,5
18/10/2023 10:48,Maquina 2,3
18/10/2023 10:48,Maquina 1,4.420346
18/10/2023 10:48,Maquina 1,1.38853
18/10/2023 10:48,Maquina 1,0.331966
18/10/2023 10:48,Maquina 1,2.884099
18/10/2023 10:48,Maquina 1,0.331821
18/10/2023 10:49,Maquina 1,0.568207
18/10/2023 10:49,Maquina 2,2
18/10/2023 10:49,Maquina 1,4.274858
18/10/2023 10:49,Maquina 2,3
18/10/2023 10:49,Maquina 1,1.556573
18/10/2023 10:49,Maquina 1,1.936735
18/10/2023 10:49,Maquina 2,4
18/10/2023 10:49,Maquina 1,5.824878
18/10/2023 10:49,Maquina 2,4
18/10/2023 10:49,Maquina 1,0.415505
18/10/2023 10:49,Maquina 1,4.48886
18/10/2023 10:49,Maquina 2,5
18/10/2023 10:49,Maquina 1,3.1588
18/10/2023 10:49,Maquina 1,0.10046
18/10/2023 10:49,Maquina 2,3
18/10/2023 10:50,Maquina 2,1
18/10/2023 10:50,Maquina 2,1
18/10/2023 10:50,Maquina 2,1
18/10/2023 10:50,Maquina 1,9.307222
18/10/2023 10:50,Maquina 2,5
18/10/2023 10:50,Maquina 1,2.848481
18/10/2023 10:50,Maquina 2,5
18/10/2023 10:50,Maquina 2,5
18/10/2023 10:50,Maquina 1,3.747997
18/10/2023 10:50,Maquina 1,4.555085
18/10/2023 10:50,Maquina 2,3
18/10/2023 10:51,Maquina 1,4.604718
18/10/2023 10:51,Maquina 1,1.684086
18/10/2023 10:51,Maquina 1,0.32439
18/10/2023 10:51,Maquina 2,5
18/10/2023 10:51,Maquina 1,7.778475
18/10/2023 10:51,Maquina 2,4
18/10/2023 10:51,Maquina 2,4
18/10/2023 10:51,Maquina 2,5
18/10/2023 10:51,Maquina 2,5
18/10/2023 10:51,Maquina 1,2.833817
18/10/2023 10:51,Maquina 1,3.963744
18/10/2023 10:51,Maquina 2,3
18/10/2023 10:52,Maquina 2,4
18/10/2023 10:52,Maquina 1,6.11433
18/10/2023 10:52,Maquina 1,1.422614
18/10/2023 10:52,Maquina 2,5
