Time;Object;Staytime
18/10/2023 14:11:49;MAQUINA;8,991412
18/10/2023 14:11:51;MAQUINA2;5,000000
18/10/2023 14:11:56;MAQUINA;1,502531
18/10/2023 14:12:18;MAQUINA;3,617338
18/10/2023 14:12:20;MAQUINA2;2,000000
18/10/2023 14:12:43;MAQUINA2;3,000000
18/10/2023 14:12:45;MAQUINA;7,664030
18/10/2023 14:12:46;MAQUINA;0,229225
18/10/2023 14:12:47;MAQUINA2;4,000000
18/10/2023 14:12:51;MAQUINA;0,439956
18/10/2023 14:13:02;MAQUINA;1,076248
18/10/2023 14:13:03;MAQUINA2;1,000000
18/10/2023 14:13:28;MAQUINA;1,755688
18/10/2023 14:13:42;MAQUINA;0,315402
18/10/2023 14:13:49;MAQUINA;0,670192
18/10/2023 14:13:55;MAQUINA;4,199660
18/10/2023 14:13:57;MAQUINA2;5,000000
18/10/2023 14:14:02;MAQUINA;4,802738
18/10/2023 14:14:02;MAQUINA2;1,000000
18/10/2023 14:14:07;MAQUINA;1,932420
18/10/2023 14:14:12;MAQUINA2;1,000000
18/10/2023 14:14:12;MAQUINA;4,644488
18/10/2023 14:14:23;MAQUINA;1,038297
18/10/2023 14:14:27;MAQUINA;0,290159
18/10/2023 14:14:28;MAQUINA;0,054216
18/10/2023 14:14:45;MAQUINA2;2,000000
18/10/2023 14:14:46;MAQUINA2;1,000000
18/10/2023 14:14:47;MAQUINA;11,899055
18/10/2023 14:15:16;MAQUINA;3,361518
18/10/2023 14:15:23;MAQUINA;5,474102
18/10/2023 14:16:04;MAQUINA;0,536194
18/10/2023 14:16:18;MAQUINA;4,041376
18/10/2023 14:16:30;MAQUINA;6,981658
18/10/2023 14:16:45;MAQUINA2;2,000000
18/10/2023 14:16:48;MAQUINA;9,448992
18/10/2023 14:17:00;MAQUINA;0,139095
18/10/2023 14:17:14;MAQUINA;7,824873
18/10/2023 14:17:19;MAQUINA;0,193712
18/10/2023 14:17:25;MAQUINA;2,994070
18/10/2023 14:17:25;MAQUINA2;1,000000
18/10/2023 14:17:51;MAQUINA;2,977173
18/10/2023 14:18:05;MAQUINA2;2,000000
18/10/2023 14:18:06;MAQUINA2;1,000000
18/10/2023 14:18:07;MAQUINA;8,096390
18/10/2023 14:18:35;MAQUINA;2,138854
18/10/2023 14:19:12;MAQUINA;0,689598
18/10/2023 14:19:17;MAQUINA;0,025749
18/10/2023 14:19:24;MAQUINA;2,165569
18/10/2023 14:19:29;MAQUINA;2,189223
18/10/2023 14:19:42;MAQUINA;1,725487
18/10/2023 14:19:44;MAQUINA;1,179157
18/10/2023 14:19:59;MAQUINA;7,784188
18/10/2023 14:20:01;MAQUINA;2,055940
18/10/2023 14:20:13;MAQUINA;1,134105
18/10/2023 14:20:26;MAQUINA;1,800026
18/10/2023 14:20:44;MAQUINA;0,297471
18/10/2023 14:21:01;MAQUINA;5,413511
18/10/2023 14:21:01;MAQUINA;0,744900
18/10/2023 14:21:02;MAQUINA2;3,000000
18/10/2023 14:21:04;MAQUINA;0,197300
18/10/2023 14:21:12;MAQUINA;1,288262
18/10/2023 14:21:18;MAQUINA;3,032129
18/10/2023 14:21:20;MAQUINA2;4,000000
18/10/2023 14:21:25;MAQUINA;3,479247
18/10/2023 14:21:36;MAQUINA;6,087424
18/10/2023 14:21:41;MAQUINA;2,008302
18/10/2023 14:21:45;MAQUINA;4,029429
18/10/2023 14:21:58;MAQUINA;0,610964
18/10/2023 14:22:15;MAQUINA;3,808904
18/10/2023 14:22:27;MAQUINA;4,066409
18/10/2023 14:22:33;MAQUINA;0,318464
18/10/2023 14:23:00;MAQUINA;2,379842
18/10/2023 14:23:01;MAQUINA;1,130771
18/10/2023 14:23:01;MAQUINA;0,845576
18/10/2023 14:23:04;MAQUINA2;5,000000
18/10/2023 14:23:18;MAQUINA;10,034773
18/10/2023 14:23:27;MAQUINA;2,924743
18/10/2023 14:23:34;MAQUINA;4,291405
18/10/2023 14:24:00;MAQUINA;7,368568
18/10/2023 14:24:01;MAQUINA2;2,000000
18/10/2023 14:24:09;MAQUINA;0,760946
18/10/2023 14:24:24;MAQUINA2;2,000000
18/10/2023 14:24:33;MAQUINA;10,415131
18/10/2023 14:24:37;MAQUINA;4,270564
18/10/2023 14:24:39;MAQUINA;0,763191
18/10/2023 14:24:47;MAQUINA;6,534641
18/10/2023 14:24:48;MAQUINA;0,231258
18/10/2023 14:24:54;MAQUINA2;1,000000
18/10/2023 14:24:56;MAQUINA;6,375089
18/10/2023 14:25:15;MAQUINA;1,473021
18/10/2023 14:25:51;MAQUINA;2,722135
18/10/2023 14:25:53;MAQUINA2;4,000000
18/10/2023 14:25:54;MAQUINA;2,339080
18/10/2023 14:26:26;MAQUINA;2,576740
18/10/2023 14:26:29;MAQUINA2;4,000000
18/10/2023 14:26:45;MAQUINA;3,168293
18/10/2023 14:26:59;MAQUINA;2,672633
18/10/2023 14:27:02;MAQUINA2;4,000000
18/10/2023 14:27:47;MAQUINA2;2,000000
18/10/2023 14:27:51;MAQUINA;8,488608
18/10/2023 14:27:54;MAQUINA;0,248713
18/10/2023 14:27:58;MAQUINA;2,544115
18/10/2023 14:28:00;MAQUINA;0,672719
18/10/2023 14:28:20;MAQUINA;1,095743
18/10/2023 14:28:27;MAQUINA2;5,000000
18/10/2023 14:28:28;MAQUINA;7,608056
18/10/2023 14:28:36;MAQUINA;6,773368
18/10/2023 14:28:46;MAQUINA;2,459630
18/10/2023 14:28:59;MAQUINA2;3,000000
18/10/2023 14:29:03;MAQUINA2;4,000000
18/10/2023 14:29:05;MAQUINA;9,653204
18/10/2023 14:29:18;MAQUINA2;5,000000
18/10/2023 14:29:19;MAQUINA;9,077734
18/10/2023 14:29:23;MAQUINA2;5,000000
18/10/2023 14:29:28;MAQUINA2;5,000000
18/10/2023 14:29:31;MAQUINA2;3,000000
18/10/2023 14:29:37;MAQUINA2;3,000000
18/10/2023 14:29:40;MAQUINA;21,081060
18/10/2023 14:30:18;MAQUINA;3,303804
18/10/2023 14:30:23;MAQUINA;1,124882
18/10/2023 14:30:26;MAQUINA2;2,000000
18/10/2023 14:30:28;MAQUINA;3,894524
18/10/2023 14:30:30;MAQUINA2;4,000000
18/10/2023 14:30:33;MAQUINA2;3,000000
18/10/2023 14:30:37;MAQUINA2;4,000000
18/10/2023 14:30:50;MAQUINA2;1,000000
18/10/2023 14:30:51;MAQUINA;20,684221
18/10/2023 14:30:55;MAQUINA;1,458427
18/10/2023 14:31:25;MAQUINA;2,314400
18/10/2023 14:31:32;MAQUINA;0,059540
18/10/2023 14:31:42;MAQUINA;1,330231
18/10/2023 14:31:43;MAQUINA;1,642890
18/10/2023 14:32:00;MAQUINA;2,525675
18/10/2023 14:32:17;MAQUINA;0,111099
18/10/2023 14:32:23;MAQUINA;2,369164
18/10/2023 14:32:39;MAQUINA;2,256204
18/10/2023 14:32:56;MAQUINA;1,626687
18/10/2023 14:33:02;MAQUINA;1,537382
18/10/2023 14:33:17;MAQUINA;2,977756
18/10/2023 14:33:26;MAQUINA;2,203641
18/10/2023 14:33:28;MAQUINA2;2,000000
18/10/2023 14:33:45;MAQUINA;2,227870
18/10/2023 14:33:47;MAQUINA;0,199255
18/10/2023 14:33:58;MAQUINA2;3,000000
18/10/2023 14:33:59;MAQUINA;4,393352
18/10/2023 14:34:17;MAQUINA;0,960794
18/10/2023 14:34:32;MAQUINA2;1,000000
18/10/2023 14:34:36;MAQUINA;13,091985
18/10/2023 14:34:41;MAQUINA;1,282019
18/10/2023 14:34:57;MAQUINA;2,892529
18/10/2023 14:35:05;MAQUINA2;1,000000
18/10/2023 14:35:05;MAQUINA;3,140276
18/10/2023 14:35:07;MAQUINA;0,200790
18/10/2023 14:35:09;MAQUINA;0,288680
18/10/2023 14:35:36;MAQUINA;3,050053
18/10/2023 14:35:38;MAQUINA;0,354072
18/10/2023 14:35:39;MAQUINA2;4,000000
18/10/2023 14:35:42;MAQUINA;0,390181
18/10/2023 14:35:51;MAQUINA;1,116946
18/10/2023 14:36:01;MAQUINA;3,366727
18/10/2023 14:36:01;MAQUINA;0,034088
18/10/2023 14:36:16;MAQUINA;0,068593
18/10/2023 14:36:53;MAQUINA;0,931700
18/10/2023 14:36:56;MAQUINA2;4,000000
18/10/2023 14:37:13;MAQUINA;1,084883
18/10/2023 14:37:22;MAQUINA;2,336240
18/10/2023 14:37:36;MAQUINA;0,720848
18/10/2023 14:37:54;MAQUINA;0,330180
18/10/2023 14:38:42;MAQUINA;5,541906
18/10/2023 14:38:45;MAQUINA2;5,000000
18/10/2023 14:39:16;MAQUINA;0,554445
18/10/2023 14:39:23;MAQUINA;2,225317
18/10/2023 14:39:42;MAQUINA;3,274558
18/10/2023 14:40:23;MAQUINA;9,616025
18/10/2023 14:40:51;MAQUINA;7,977239
18/10/2023 14:40:53;MAQUINA;0,921482
18/10/2023 14:40:55;MAQUINA2;5,000000
18/10/2023 14:41:09;MAQUINA;5,025553
18/10/2023 14:41:12;MAQUINA2;4,000000
18/10/2023 14:41:18;MAQUINA;2,340488
18/10/2023 14:41:33;MAQUINA;8,667334
18/10/2023 14:41:34;MAQUINA;0,983260
18/10/2023 14:41:35;MAQUINA2;4,000000
18/10/2023 14:42:09;MAQUINA2;2,000000
18/10/2023 14:42:13;MAQUINA;14,962524
18/10/2023 14:42:20;MAQUINA;0,168714
18/10/2023 14:42:31;MAQUINA;8,792434
18/10/2023 14:42:44;MAQUINA;1,333146
18/10/2023 14:42:46;MAQUINA2;2,000000
18/10/2023 14:42:47;MAQUINA;2,501005
18/10/2023 14:42:52;MAQUINA;1,046883
18/10/2023 14:43:11;MAQUINA;2,030901
18/10/2023 14:43:51;MAQUINA;4,317671
18/10/2023 14:44:01;MAQUINA;2,751232
18/10/2023 14:44:13;MAQUINA;2,662255
18/10/2023 14:44:32;MAQUINA;4,084792
18/10/2023 14:44:33;MAQUINA2;4,000000
18/10/2023 14:44:43;MAQUINA;9,431589
18/10/2023 14:44:51;MAQUINA;6,593306
18/10/2023 14:45:08;MAQUINA;0,752523
18/10/2023 14:45:14;MAQUINA;3,029958
18/10/2023 14:45:17;MAQUINA2;3,000000
18/10/2023 14:45:22;MAQUINA;2,375350
18/10/2023 14:45:40;MAQUINA;8,404893
18/10/2023 14:46:13;MAQUINA;1,146957
18/10/2023 14:46:18;MAQUINA;2,513741
18/10/2023 14:46:24;MAQUINA;0,619928
18/10/2023 14:46:32;MAQUINA;5,786139
18/10/2023 14:46:34;MAQUINA;2,104409
18/10/2023 14:46:47;MAQUINA;7,314686
18/10/2023 14:47:08;MAQUINA;0,993072
18/10/2023 14:47:27;MAQUINA;0,115319
18/10/2023 14:47:39;MAQUINA;3,230081
18/10/2023 14:47:46;MAQUINA;0,703690
18/10/2023 14:48:03;MAQUINA;3,626209
18/10/2023 14:48:03;MAQUINA2;1,000000
18/10/2023 14:48:07;MAQUINA;0,126638
18/10/2023 14:48:11;MAQUINA2;1,000000
18/10/2023 14:48:15;MAQUINA;7,868432
18/10/2023 14:48:43;MAQUINA;5,349754
18/10/2023 14:48:49;MAQUINA;3,150999
18/10/2023 14:49:25;MAQUINA;2,833935
18/10/2023 14:49:26;MAQUINA2;3,000000
18/10/2023 14:49:29;MAQUINA;3,837326
18/10/2023 14:49:32;MAQUINA;2,699422
18/10/2023 14:49:52;MAQUINA;0,020080
18/10/2023 14:50:09;MAQUINA;3,089631
18/10/2023 14:50:13;MAQUINA2;4,000000
18/10/2023 14:50:37;MAQUINA;1,389890
18/10/2023 14:51:14;MAQUINA;2,482156
18/10/2023 14:51:17;MAQUINA;0,254374
18/10/2023 14:51:28;MAQUINA;0,558239
18/10/2023 14:51:37;MAQUINA;1,984109
18/10/2023 14:51:40;MAQUINA2;4,000000
18/10/2023 14:51:44;MAQUINA;0,679620
18/10/2023 14:52:21;MAQUINA;0,635835
18/10/2023 14:52:24;MAQUINA;0,145903
18/10/2023 14:52:25;MAQUINA2;4,000000
18/10/2023 14:52:31;MAQUINA;0,556088
18/10/2023 14:52:35;MAQUINA;2,264328
18/10/2023 14:52:40;MAQUINA;0,335557
18/10/2023 14:52:53;MAQUINA;4,563110
18/10/2023 14:52:56;MAQUINA2;4,000000
18/10/2023 14:53:15;MAQUINA;1,864473
18/10/2023 14:53:23;MAQUINA;1,805942
18/10/2023 14:53:29;MAQUINA;0,512120
18/10/2023 14:53:34;MAQUINA;0,653066
18/10/2023 14:53:45;MAQUINA;1,848622
18/10/2023 14:54:05;MAQUINA;4,627189
18/10/2023 14:54:12;MAQUINA;1,931983
18/10/2023 14:54:23;MAQUINA;9,642995
18/10/2023 14:54:29;MAQUINA;4,229437
18/10/2023 14:54:33;MAQUINA;1,113606
18/10/2023 14:54:44;MAQUINA;2,146397
18/10/2023 14:54:49;MAQUINA;1,129095
18/10/2023 14:55:13;MAQUINA2;4,000000
18/10/2023 14:55:22;MAQUINA;15,166836
18/10/2023 14:55:34;MAQUINA;4,021422
18/10/2023 14:55:51;MAQUINA;7,894282
18/10/2023 14:55:56;MAQUINA;2,138127
18/10/2023 14:55:59;MAQUINA2;5,000000
18/10/2023 14:56:17;MAQUINA;0,612681
18/10/2023 14:56:25;MAQUINA;0,032368
18/10/2023 14:56:37;MAQUINA;1,402071
18/10/2023 14:56:40;MAQUINA;1,140880
18/10/2023 14:56:43;MAQUINA;0,417090
18/10/2023 14:56:52;MAQUINA;2,861972
18/10/2023 14:56:54;MAQUINA2;2,000000
18/10/2023 14:57:11;MAQUINA;3,951922
18/10/2023 14:57:20;MAQUINA;0,277612
18/10/2023 14:57:30;MAQUINA;4,189129
18/10/2023 14:57:32;MAQUINA2;5,000000
18/10/2023 14:57:38;MAQUINA;0,036571
18/10/2023 14:57:58;MAQUINA;0,268858
18/10/2023 14:57:59;MAQUINA;0,144538
18/10/2023 14:58:05;MAQUINA;4,327886
18/10/2023 14:58:12;MAQUINA;0,233240
18/10/2023 14:58:20;MAQUINA;0,975571
18/10/2023 14:58:28;MAQUINA;1,431783
18/10/2023 14:58:31;MAQUINA;0,085116
18/10/2023 14:58:46;MAQUINA;3,918207
18/10/2023 14:58:57;MAQUINA;3,394471
18/10/2023 14:59:00;MAQUINA2;4,000000
18/10/2023 14:59:13;MAQUINA;4,313361
18/10/2023 14:59:24;MAQUINA;6,278818
18/10/2023 14:59:26;MAQUINA;0,047210
18/10/2023 14:59:41;MAQUINA;3,512058
18/10/2023 14:59:48;MAQUINA2;4,000000
18/10/2023 14:59:49;MAQUINA;6,039169
18/10/2023 14:59:55;MAQUINA;5,132854
18/10/2023 15:00:14;MAQUINA;0,986020
18/10/2023 15:00:29;MAQUINA;5,328386
18/10/2023 15:00:31;MAQUINA2;3,000000
18/10/2023 15:00:54;MAQUINA;4,476239
18/10/2023 15:01:06;MAQUINA;1,943837
18/10/2023 15:01:45;MAQUINA;3,373508
18/10/2023 15:01:57;MAQUINA;2,979514
18/10/2023 15:02:04;MAQUINA;3,051940
18/10/2023 15:02:20;MAQUINA;3,012912
18/10/2023 15:02:38;MAQUINA;0,225640
18/10/2023 15:02:46;MAQUINA;0,865747
18/10/2023 15:02:49;MAQUINA2;4,000000
18/10/2023 15:02:53;MAQUINA;0,117181
18/10/2023 15:03:09;MAQUINA;1,224156
18/10/2023 15:03:13;MAQUINA2;5,000000
18/10/2023 15:03:14;MAQUINA;0,294028
18/10/2023 15:03:25;MAQUINA;3,592996
18/10/2023 15:03:45;MAQUINA;2,912054
18/10/2023 15:03:52;MAQUINA;2,911856
18/10/2023 15:03:56;MAQUINA;3,040653
18/10/2023 15:04:15;MAQUINA2;3,000000
18/10/2023 15:04:20;MAQUINA;11,532036
18/10/2023 15:04:26;MAQUINA;2,166000
18/10/2023 15:05:07;MAQUINA;0,990612
18/10/2023 15:05:15;MAQUINA;3,989168
18/10/2023 15:05:20;MAQUINA;3,202383
18/10/2023 15:05:43;MAQUINA;3,714522
18/10/2023 15:05:50;MAQUINA;1,036924
18/10/2023 15:06:00;MAQUINA2;1,000000
18/10/2023 15:06:01;MAQUINA;6,661699
18/10/2023 15:06:21;MAQUINA;0,953267
18/10/2023 15:06:34;MAQUINA;1,705289
18/10/2023 15:06:43;MAQUINA;2,917403
18/10/2023 15:06:56;MAQUINA;0,422902
18/10/2023 15:07:09;MAQUINA;1,591585
18/10/2023 15:07:12;MAQUINA;0,940192
18/10/2023 15:07:20;MAQUINA;0,154226
18/10/2023 15:07:26;MAQUINA;1,565220
18/10/2023 15:07:29;MAQUINA2;4,000000
18/10/2023 15:07:39;MAQUINA;4,261667
18/10/2023 15:07:40;MAQUINA2;2,000000
18/10/2023 15:07:56;MAQUINA;4,824456
18/10/2023 15:08:00;MAQUINA2;5,000000
18/10/2023 15:08:04;MAQUINA;7,352843
18/10/2023 15:08:08;MAQUINA2;5,000000
18/10/2023 15:08:17;MAQUINA;5,145878
18/10/2023 15:08:22;MAQUINA;1,456545
18/10/2023 15:08:22;MAQUINA;0,099595
18/10/2023 15:08:24;MAQUINA;2,129768
18/10/2023 15:08:31;MAQUINA;0,660843
18/10/2023 15:08:37;MAQUINA;2,157189
18/10/2023 15:09:03;MAQUINA;3,597367
18/10/2023 15:09:04;MAQUINA2;3,000000
18/10/2023 15:09:05;MAQUINA;1,511784
18/10/2023 15:09:09;MAQUINA;2,500058
18/10/2023 15:09:16;MAQUINA;2,685793
18/10/2023 15:09:25;MAQUINA;2,360487
18/10/2023 15:09:32;MAQUINA;0,932840
18/10/2023 15:09:35;MAQUINA;0,840188
18/10/2023 15:09:40;MAQUINA;1,332555
18/10/2023 15:09:44;MAQUINA;1,022957
18/10/2023 15:09:50;MAQUINA;2,310286
18/10/2023 15:09:52;MAQUINA2;4,000000
18/10/2023 15:10:04;MAQUINA2;2,000000
18/10/2023 15:10:04;MAQUINA;5,048974
18/10/2023 15:10:23;MAQUINA;1,817340
18/10/2023 15:10:30;MAQUINA2;5,000000
18/10/2023 15:10:30;MAQUINA;5,476642
18/10/2023 15:10:49;MAQUINA;5,020725
18/10/2023 15:10:58;MAQUINA;3,609367
18/10/2023 15:11:01;MAQUINA2;3,000000
18/10/2023 15:11:23;MAQUINA;2,240439
18/10/2023 15:11:27;MAQUINA2;1,000000
18/10/2023 15:11:30;MAQUINA;5,083780
18/10/2023 15:11:41;MAQUINA;0,040398
18/10/2023 15:12:09;MAQUINA2;3,000000
18/10/2023 15:12:15;MAQUINA2;4,000000
18/10/2023 15:12:19;MAQUINA2;4,000000
18/10/2023 15:12:20;MAQUINA2;1,000000
18/10/2023 15:12:22;MAQUINA;16,171184
18/10/2023 15:12:23;MAQUINA;0,284563
18/10/2023 15:12:37;MAQUINA;1,253524
18/10/2023 15:12:59;MAQUINA;3,581077
18/10/2023 15:13:04;MAQUINA;3,619265
18/10/2023 15:13:28;MAQUINA;6,418614
18/10/2023 15:13:34;MAQUINA2;1,000000
18/10/2023 15:13:36;MAQUINA;2,789636
18/10/2023 15:13:56;MAQUINA;0,889836
18/10/2023 15:14:02;MAQUINA;4,685718
18/10/2023 15:14:34;MAQUINA;0,260640
18/10/2023 15:15:09;MAQUINA;0,561663
18/10/2023 15:15:33;MAQUINA;4,877672
18/10/2023 15:15:35;MAQUINA2;4,000000
18/10/2023 15:16:02;MAQUINA;12,673917
18/10/2023 15:16:11;MAQUINA;1,544533
18/10/2023 15:16:33;MAQUINA;1,744560
18/10/2023 15:17:10;MAQUINA;5,168611
18/10/2023 15:17:13;MAQUINA2;5,000000
18/10/2023 15:17:16;MAQUINA;2,303116
18/10/2023 15:17:26;MAQUINA;8,107844
18/10/2023 15:17:36;MAQUINA;0,933606
18/10/2023 15:18:12;MAQUINA;1,901004
18/10/2023 15:18:25;MAQUINA2;4,000000
18/10/2023 15:18:28;MAQUINA;10,112764
18/10/2023 15:18:38;MAQUINA;0,106130
18/10/2023 15:18:48;MAQUINA;2,525543
18/10/2023 15:19:09;MAQUINA;2,198842
18/10/2023 15:19:11;MAQUINA2;3,000000
18/10/2023 15:19:26;MAQUINA;0,415365
18/10/2023 15:19:40;MAQUINA;5,237950
18/10/2023 15:19:43;MAQUINA2;5,000000
18/10/2023 15:19:44;MAQUINA;2,476509
18/10/2023 15:19:51;MAQUINA;0,138367
18/10/2023 15:19:54;MAQUINA;1,074524
18/10/2023 15:19:59;MAQUINA2;5,000000
18/10/2023 15:20:00;MAQUINA;5,008624
18/10/2023 15:20:01;MAQUINA2;2,000000
18/10/2023 15:20:28;MAQUINA2;1,000000
18/10/2023 15:20:31;MAQUINA;4,813947
18/10/2023 15:20:32;MAQUINA2;2,000000
18/10/2023 15:20:39;MAQUINA;1,123163
18/10/2023 15:20:52;MAQUINA;2,613521
18/10/2023 15:21:04;MAQUINA;5,105459
18/10/2023 15:21:12;MAQUINA;5,039725
18/10/2023 15:21:56;MAQUINA;2,532001
18/10/2023 15:22:00;MAQUINA2;5,000000
18/10/2023 15:22:14;MAQUINA;1,665023
18/10/2023 15:22:33;MAQUINA;1,504087
18/10/2023 15:22:35;MAQUINA2;1,000000
18/10/2023 15:22:36;MAQUINA;2,584264
18/10/2023 15:22:44;MAQUINA;4,447312
18/10/2023 15:22:46;MAQUINA2;5,000000
18/10/2023 15:22:50;MAQUINA;4,252928
18/10/2023 15:22:59;MAQUINA;0,453163
18/10/2023 15:23:07;MAQUINA;0,908548
18/10/2023 15:23:12;MAQUINA;0,412126
18/10/2023 15:23:21;MAQUINA2;3,000000
18/10/2023 15:23:22;MAQUINA;5,200621
18/10/2023 15:23:28;MAQUINA;5,836997
18/10/2023 15:23:33;MAQUINA;4,340870
18/10/2023 15:23:34;MAQUINA2;3,000000
18/10/2023 15:23:38;MAQUINA;0,363155
18/10/2023 15:23:44;MAQUINA;2,402746
18/10/2023 15:23:47;MAQUINA2;4,000000
18/10/2023 15:23:51;MAQUINA;4,619212
18/10/2023 15:24:18;MAQUINA;1,077371
18/10/2023 15:24:35;MAQUINA;3,653419
18/10/2023 15:24:43;MAQUINA;1,264897
18/10/2023 15:25:02;MAQUINA;1,206660
18/10/2023 15:25:04;MAQUINA;0,528883
18/10/2023 15:25:22;MAQUINA;2,606803
18/10/2023 15:25:41;MAQUINA;3,063046
18/10/2023 15:25:51;MAQUINA;7,816878
18/10/2023 15:25:52;MAQUINA;0,496381
18/10/2023 15:25:56;MAQUINA;2,512102
18/10/2023 15:25:58;MAQUINA;1,503822
18/10/2023 15:25:59;MAQUINA;0,834621
18/10/2023 15:26:03;MAQUINA;2,269267
18/10/2023 15:26:34;MAQUINA;3,087526
18/10/2023 15:26:43;MAQUINA;3,261936
18/10/2023 15:26:45;MAQUINA2;4,000000
18/10/2023 15:26:48;MAQUINA;2,375892
18/10/2023 15:26:57;MAQUINA2;2,000000
18/10/2023 15:27:02;MAQUINA2;2,000000
18/10/2023 15:27:03;MAQUINA;11,282730
18/10/2023 15:27:14;MAQUINA;2,565019
18/10/2023 15:27:24;MAQUINA;4,823704
18/10/2023 15:27:28;MAQUINA;3,071378
18/10/2023 15:27:42;MAQUINA;0,880359
18/10/2023 15:28:16;MAQUINA2;1,000000
18/10/2023 15:28:17;MAQUINA;3,348671
18/10/2023 15:28:22;MAQUINA;3,825830
18/10/2023 15:28:24;MAQUINA;0,924155
18/10/2023 15:28:30;MAQUINA;0,028382
18/10/2023 15:28:57;MAQUINA;4,387113
18/10/2023 15:29:06;MAQUINA2;1,000000
18/10/2023 15:29:09;MAQUINA2;3,000000
18/10/2023 15:29:10;MAQUINA2;1,000000
18/10/2023 15:29:10;MAQUINA;7,763653
18/10/2023 15:29:11;MAQUINA2;1,000000
18/10/2023 15:29:32;MAQUINA;1,540791
18/10/2023 15:29:38;MAQUINA;0,254778
18/10/2023 15:29:57;MAQUINA;1,075271
18/10/2023 15:30:24;MAQUINA;2,393457
18/10/2023 15:30:45;MAQUINA;1,332034
18/10/2023 15:30:47;MAQUINA2;3,000000
18/10/2023 15:31:00;MAQUINA;1,018294
18/10/2023 15:31:11;MAQUINA;4,713736
18/10/2023 15:31:20;MAQUINA;7,438948
18/10/2023 15:31:28;MAQUINA;2,190513
18/10/2023 15:31:28;MAQUINA2;2,000000
18/10/2023 15:31:45;MAQUINA;1,768010
18/10/2023 15:31:55;MAQUINA;2,801643
18/10/2023 15:32:11;MAQUINA;3,079633
18/10/2023 15:32:31;MAQUINA;0,702850
18/10/2023 15:32:48;MAQUINA;3,144724
18/10/2023 15:33:42;MAQUINA;2,965959
18/10/2023 15:33:49;MAQUINA2;5,000000
18/10/2023 15:33:53;MAQUINA;10,833265
18/10/2023 15:34:02;MAQUINA;4,918756
18/10/2023 15:34:05;MAQUINA2;4,000000
18/10/2023 15:34:06;MAQUINA;0,066867
18/10/2023 15:34:27;MAQUINA2;5,000000
18/10/2023 15:34:29;MAQUINA;13,896436
18/10/2023 15:34:42;MAQUINA;0,053541
18/10/2023 15:35:04;MAQUINA2;3,000000
18/10/2023 15:35:04;MAQUINA;5,499991
18/10/2023 15:35:36;MAQUINA;1,332407
18/10/2023 15:35:39;MAQUINA;0,261811
18/10/2023 15:35:45;MAQUINA;3,461793
18/10/2023 15:35:47;MAQUINA;0,482453
18/10/2023 15:36:29;MAQUINA;0,544523
18/10/2023 15:36:34;MAQUINA;2,328774
18/10/2023 15:36:47;MAQUINA;3,498784
18/10/2023 15:36:49;MAQUINA2;3,000000
18/10/2023 15:36:55;MAQUINA;0,705058
18/10/2023 15:37:08;MAQUINA;4,951350
18/10/2023 15:37:52;MAQUINA2;2,000000
18/10/2023 15:37:55;MAQUINA;7,075741
18/10/2023 15:38:00;MAQUINA;1,641701
18/10/2023 15:38:19;MAQUINA;4,013611
18/10/2023 15:38:30;MAQUINA;3,881981
18/10/2023 15:38:31;MAQUINA2;2,000000
18/10/2023 15:38:38;MAQUINA;1,556010
18/10/2023 15:38:55;MAQUINA;2,513656
18/10/2023 15:39:10;MAQUINA;2,081675
18/10/2023 15:39:20;MAQUINA;1,305679
18/10/2023 15:39:40;MAQUINA;0,113080
18/10/2023 15:39:47;MAQUINA;2,543855
18/10/2023 15:39:50;MAQUINA;0,386818
18/10/2023 15:40:02;MAQUINA;5,093252
18/10/2023 15:41:01;MAQUINA;2,908506
18/10/2023 15:41:11;MAQUINA;3,601070
18/10/2023 15:41:33;MAQUINA;3,645138
18/10/2023 15:42:18;MAQUINA;2,398395
18/10/2023 15:42:50;MAQUINA;0,220151
18/10/2023 15:42:56;MAQUINA;1,833718
18/10/2023 15:42:57;MAQUINA2;3,000000
18/10/2023 15:42:59;MAQUINA2;2,000000
18/10/2023 15:43:05;MAQUINA;8,489892
18/10/2023 15:43:20;MAQUINA;6,968181
18/10/2023 15:43:25;MAQUINA;2,437680
18/10/2023 15:43:30;MAQUINA;1,477053
18/10/2023 15:43:30;MAQUINA;0,074017
18/10/2023 15:43:35;MAQUINA2;5,000000
18/10/2023 15:43:35;MAQUINA;1,775618
18/10/2023 15:43:36;MAQUINA;0,842556
18/10/2023 15:43:39;MAQUINA;0,332981
18/10/2023 15:44:04;MAQUINA;1,545732
18/10/2023 15:44:11;MAQUINA;5,948711
18/10/2023 15:44:17;MAQUINA;1,074968
18/10/2023 15:44:26;MAQUINA;0,150547
18/10/2023 15:44:33;MAQUINA2;1,000000
18/10/2023 15:44:33;MAQUINA;5,877212
18/10/2023 15:44:35;MAQUINA;0,347243
18/10/2023 15:44:38;MAQUINA;1,663620
18/10/2023 15:44:42;MAQUINA2;2,000000
18/10/2023 15:44:49;MAQUINA2;2,000000
18/10/2023 15:44:53;MAQUINA;13,570372
18/10/2023 15:44:59;MAQUINA2;1,000000
18/10/2023 15:45:00;MAQUINA;5,748372
18/10/2023 15:45:07;MAQUINA;0,978000
18/10/2023 15:45:12;MAQUINA;1,429286
18/10/2023 15:45:25;MAQUINA;4,465109
